"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"20","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","0.19999993","0.0","0.5","0.5"
"21","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","0.19999993","0.0","0.5","0.5"
"22","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","0.19999993","0.0","0.5","0.5"
"23","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","0.19999993","0.0","0.5","0.5"
"24","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","0.19999993","0.0","0.5","0.5"
"25","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","0.19999993","0.0","0.5","0.5"
"26","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","0.19999993","0.0","0.5","0.5"
"27","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","0.19999993","0.0","0.5","0.5"
"28","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","0.09999993","0.0","0.5","0.5"
"29","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"30","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"31","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"32","0.79999995","-0.09999999","1.0000001","0.70000005","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"33","0.79999995","-0.09999999","1.0000001","0.6","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"34","0.79999995","-0.09999999","1.0000001","0.6","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"35","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"36","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"37","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"38","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"39","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"40","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"41","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"42","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"43","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"44","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"45","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"46","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"47","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"48","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"49","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"50","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"51","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"52","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"53","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"54","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"55","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"56","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"57","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"58","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"59","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"60","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"61","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"62","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"63","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"64","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"65","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"66","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"67","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"68","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"69","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"70","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"71","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"72","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"73","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"74","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"75","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"76","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"77","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"78","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"79","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"80","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"81","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"82","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"83","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"84","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"85","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"86","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"87","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"88","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"89","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"90","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"91","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"92","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"93","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"94","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"95","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"96","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"97","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"98","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"99","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"100","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"101","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"102","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"103","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"104","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"105","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"106","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"107","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"108","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"109","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"110","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"111","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"112","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"113","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"114","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"115","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"116","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"117","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"118","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"119","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
"120","0.79999995","-0.09999999","1.0000001","0.5","1.4901161E-9","0.8","-7.301569E-8","0.0","0.5","0.5"
