"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"65","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"66","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"67","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"68","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"69","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"70","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"71","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"72","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"73","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"74","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"75","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"76","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"77","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"78","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"79","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"80","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"81","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"82","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"83","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"84","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"85","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"86","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"87","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"88","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"89","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"90","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"91","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"92","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"93","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"94","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"95","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"96","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"97","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"98","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"99","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"100","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"101","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"102","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"103","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"104","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"105","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"106","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"107","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"108","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"109","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"110","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"111","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"112","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"113","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"114","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"115","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"116","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"117","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"118","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"119","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
"120","0.6","-1.3411045E-8","1.0000001","0.8000001","0.09999993","0.59999996","-0.1","0.6","0.2","0.7"
