"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"49","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"50","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"51","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"52","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"53","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"54","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"55","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"56","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"57","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"58","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"59","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"60","0.0","-7.301569E-8","-1.3411045E-8","0.70000005","-1.3411045E-8","0.3","1.0000001","0.59999996","0.4","0.3"
"61","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"62","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"63","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"64","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"65","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"66","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"67","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"68","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"69","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"70","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"71","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"72","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"73","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"74","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"75","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"76","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"77","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"78","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"79","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"80","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"81","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"82","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"83","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"84","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"85","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"86","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"87","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"88","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"89","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"90","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"91","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"92","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"93","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"94","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"95","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"96","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"97","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"98","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"99","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"100","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"101","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"102","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"103","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"104","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"105","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"106","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"107","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"108","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"109","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"110","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"111","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"112","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"113","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"114","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"115","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"116","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"117","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"118","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"119","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
"120","0.4","-0.09999999","-7.301569E-8","0.9","0.4999999","0.6","1.0000001","0.7","0.5","0.4"
