"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"45","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","0.29999998","0.5","0.5","0.49999997"
"46","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","0.29999998","0.5","0.5","0.49999997"
"47","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","0.09999999","0.5","0.5","0.49999997"
"48","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"49","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"50","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"51","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"52","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"53","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"54","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"55","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"56","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"57","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"58","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"59","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"60","0.0","1.0000001","-7.301569E-8","-0.1","1.0","0.20000002","-1.3411045E-8","0.5","0.5","0.49999997"
"61","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"62","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"63","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"64","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"65","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"66","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"67","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"68","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"69","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"70","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"71","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"72","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"73","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"74","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"75","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"76","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"77","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"78","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"79","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"80","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"81","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"82","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"83","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"84","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"85","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"86","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"87","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"88","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"89","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"90","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"91","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"92","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"93","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"94","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"95","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"96","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"97","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"98","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"99","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"100","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"101","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"102","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"103","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"104","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"105","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"106","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"107","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"108","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"109","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"110","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"111","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"112","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"113","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"114","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"115","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"116","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"117","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"118","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"119","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
"120","0.9","1.0","0.0","0.4","0.70000005","0.5","-0.09999999","0.3","0.9","0.5"
