"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"25","0.1","0.7","-0.1","0.0","0.6","0.3","0.0","0.1","0.8","0.5"
"26","0.1","0.7","-0.1","0.0","0.6","0.3","0.0","0.1","0.8","0.5"
"27","0.1","0.7","-0.1","0.0","0.6","0.3","0.0","0.1","0.8","0.5"
"28","0.1","0.7","-0.1","0.0","0.6","0.3","0.0","0.1","0.8","0.5"
"29","0.1","0.7","-0.1","0.0","0.6","0.3","0.0","0.1","0.8","0.5"
"30","0.1","0.7","-0.1","0.0","0.6","0.3","0.0","0.1","0.8","0.5"
"31","0.1","0.8","-0.1","0.0","0.6","0.3","0.0","0.1","0.8","0.5"
"32","0.1","1.0","-0.1","0.0","0.6","0.3","0.0","0.1","0.8","0.5"
"33","0.1","1.0","-0.1","0.0","0.6","0.3","0.0","0.1","0.8","0.5"
"34","0.1","1.0","-0.1","0.0","0.70000005","0.3","0.0","0.1","0.8","0.5"
"35","0.1","1.0","-0.1","0.0","0.70000005","0.3","0.0","0.1","0.8","0.5"
"36","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"37","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"38","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"39","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"40","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"41","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"42","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"43","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"44","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"45","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"46","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"47","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"48","0.1","1.0","-0.1","0.0","0.8000001","0.3","0.0","0.1","0.8","0.5"
"49","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"50","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"51","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"52","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"53","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"54","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"55","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"56","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"57","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"58","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"59","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"60","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"61","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"62","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"63","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"64","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"65","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"66","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"67","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"68","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"69","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"70","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"71","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"72","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"73","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"74","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"75","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"76","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"77","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"78","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"79","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"80","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"81","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"82","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"83","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"84","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"85","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"86","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"87","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"88","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"89","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"90","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"91","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"92","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"93","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"94","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"95","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"96","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"97","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"98","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"99","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"100","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"101","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"102","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"103","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"104","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"105","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"106","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"107","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"108","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"109","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"110","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"111","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"112","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"113","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"114","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"115","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"116","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"117","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"118","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"119","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
"120","0.1","1.0","-0.1","0.0","0.9000001","0.3","0.0","0.1","0.8","0.5"
