"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"86","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"87","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"88","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"89","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"90","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"91","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"92","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"93","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"94","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"95","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"96","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"97","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"98","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"99","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"100","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"101","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"102","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"103","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"104","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"105","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"106","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"107","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"108","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"109","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"110","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"111","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"112","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"113","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"114","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"115","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"116","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"117","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"118","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"119","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
"120","0.20000002","-0.1","-0.09999999","1.3411045E-8","-1.3411045E-8","0.4","1.0","0.0","0.1","0.9"
