"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"47","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"48","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"49","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"50","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"51","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"52","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"53","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"54","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"55","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"56","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"57","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"58","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"59","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"60","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"61","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"62","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"63","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"64","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"65","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"66","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"67","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"68","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"69","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"70","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"71","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"72","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"73","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"74","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"75","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"76","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"77","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"78","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"79","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"80","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"81","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"82","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"83","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"84","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"85","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"86","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"87","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"88","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"89","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"90","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"91","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"92","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"93","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"94","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"95","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"96","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"97","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"98","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"99","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"100","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"101","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"102","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"103","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"104","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"105","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"106","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"107","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"108","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"109","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"110","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"111","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"112","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"113","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"114","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"115","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"116","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"117","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"118","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"119","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
"120","0.5","-0.09999999","1.0000001","0.8","-0.09999999","0.8","-0.1","0.0","0.7","0.20000002"
