"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"53","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"54","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"55","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"56","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"57","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"58","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"59","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"60","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"61","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"62","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"63","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"64","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"65","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"66","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"67","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"68","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"69","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"70","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"71","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"72","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"73","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"74","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"75","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"76","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"77","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"78","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"79","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"80","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"81","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"82","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"83","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"84","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"85","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"86","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"87","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"88","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"89","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"90","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"91","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"92","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"93","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"94","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"95","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"96","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"97","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"98","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"99","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"100","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"101","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"102","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"103","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"104","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"105","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"106","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"107","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"108","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"109","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"110","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"111","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"112","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"113","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"114","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"115","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"116","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"117","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"118","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"119","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
"120","0.20000002","1.0","-1.3411045E-8","0.0","0.70000005","0.5","-0.09999999","0.1","0.2","0.4"
