"Iteração","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"38","0.6","0.5","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"39","0.6","0.5","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"40","0.6","0.5","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"41","0.6","0.5","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"42","0.6","0.5","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"43","0.6","0.5","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"44","0.6","0.6","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"45","0.6","0.70000005","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"46","0.6","0.8000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"47","0.6","0.8000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"48","0.6","0.8000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"49","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"50","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"51","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"52","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"53","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"54","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"55","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"56","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"57","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"58","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"59","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"60","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","0.20000002","0.7","0.70000005","0.9"
"61","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"62","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"63","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"64","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"65","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"66","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"67","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"68","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"69","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"70","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"71","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"72","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"73","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"74","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"75","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"76","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"77","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"78","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"79","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"80","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"81","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"82","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"83","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"84","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"85","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"86","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"87","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"88","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"89","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"90","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"91","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"92","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"93","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"94","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"95","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"96","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"97","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"98","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"99","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"100","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"101","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"102","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"103","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"104","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"105","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"106","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"107","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"108","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"109","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"110","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"111","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"112","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"113","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"114","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"115","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"116","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"117","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"118","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"119","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
"120","0.6","1.0000001","-1.3411045E-8","0.4","1.0000001","0.9","-0.09999999","0.7","0.70000005","0.9"
